IdVenta,SKU,Documento_Identidad,FechaVenta,Departamento,Provincia,Distrito,Zona_Logistica,Nombre_Sucursal,Nombre_Promo,Descripcion,Cantidad,Monto_Bruto,Monto_Descuento,Es_Evento
4214,MOU-LOG-G5,76543210,2023-07-21,Junin,Huancayo,El Tambo,Centro,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Tarjeta Debito,9,2520,378.0,1
4215,SSD-1TB-01,76543210,2024-05-24,Lima,Lima,San Isidro,Lima,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Yape,6,1920,288.0,1
4216,AUD-SNY-WH,55667788,2024-09-27,Arequipa,Arequipa,Cayma,Sur,Plataforma Web Nacional,Campana Cyber Wow Mayo,Tarjeta Debito,7,6650,997.5,1
4217,LAP-OFF-02,09876543,2025-02-05,Lima,Lima,Los Olivos,Lima,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Yape,1,2500,250.0,1
4218,SSD-1TB-01,49586712,2023-04-02,Lima,Lima,Los Olivos,Lima,Plataforma Web Nacional,Campana Cyber Wow Mayo,Tarjeta Debito,6,1920,288.0,1
4219,RAM-16G-01,45321678,2024-10-30,Cusco,Cusco,Wanchaq,Sur,Plataforma Web Nacional,Campana Cyber Wow Mayo,Tarjeta Debito,3,630,94.5,1
4220,LAP-OFF-02,71234567,2025-12-30,Piura,Piura,Castilla,Norte,Plataforma Web Nacional,Descuento Black Friday,Yape,6,15000,3000.0,1
4221,MNT-GMR-27,71234567,2023-11-08,Lima,Lima,Ate,Lima,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Yape,3,2850,0.0,0
4222,AUD-SNY-WH,55667788,2023-05-26,Ancash,Huaraz,Independencia,Centro,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Plin,5,4750,950.0,1
4223,LAP-OFF-02,44332211,2023-09-27,Ica,Ica,Parcona,Centro,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Yape,2,5000,1000.0,1
4224,RAM-16G-01,76543210,2023-07-06,Lambayeque,Chiclayo,Pimentel,Norte,Plataforma Web Nacional,Cupon Gamer Extremo,Efectivo,2,420,42.0,1
4225,SSD-1TB-01,73418529,2024-06-04,Puno,Puno,Puno,Sur,Plataforma Web Nacional,Descuento Black Friday,Tarjeta Debito,5,1600,320.0,1
4226,LAP-OFF-02,44332211,2024-10-05,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Yape,8,20000,0.0,0
4227,RAM-16G-01,49586712,2025-11-20,Lima,Lima,Miraflores,Lima,Tienda Fisica Mall Aventura Trujillo,Cupon Gamer Extremo,Tarjeta Debito,3,630,63.0,1
4228,AUD-SNY-WH,55667788,2025-05-31,Lima,Lima,Los Olivos,Lima,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Tarjeta Debito,1,950,95.0,1
4229,LAP-OFF-02,10293847,2024-05-01,Lima,Lima,Los Olivos,Lima,Plataforma Web Nacional,Campana Back to School,Yape,7,17500,1750.0,1
4230,RAM-16G-01,09876543,2024-10-02,Lima,Lima,San Isidro,Lima,Plataforma Web Nacional,Cupon Gamer Extremo,Plin,2,420,42.0,1
4231,LAP-GMR-01,41253698,2025-02-28,Lima,Lima,Los Olivos,Lima,Plataforma Web Nacional,Descuento Black Friday,Efectivo,9,37800,7560.0,1
4232,MOU-LOG-G5,73418529,2023-06-08,Ancash,Huaraz,Independencia,Centro,Tienda Fisica Mall Aventura Trujillo,Campana Back to School,Plin,8,2240,224.0,1
4233,SSD-2TB-02,76543210,2023-03-28,Ancash,Huaraz,Independencia,Centro,Tienda Fisica CC Jockey Plaza,Cupon Gamer Extremo,Tarjeta Credito,9,6120,612.0,1
4234,KEY-HYP-ALL,71234567,2023-07-16,Lima,Lima,Miraflores,Lima,Plataforma Web Nacional,Sin Promocion / Precio Regular,Yape,7,2730,0.0,0
4235,LAP-GMR-01,76543210,2025-10-22,Ica,Ica,Parcona,Centro,Tienda Fisica CC Jockey Plaza,Cupon Gamer Extremo,Efectivo,9,37800,3780.0,1
4236,MOU-LOG-G5,45321678,2023-08-23,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Yape,7,1960,0.0,0
4237,GPU-RTX-40,76543210,2024-12-22,Lambayeque,Chiclayo,Pimentel,Norte,Plataforma Web Nacional,Cupon Gamer Extremo,Efectivo,8,14800,1480.0,1
4238,LAP-OFF-02,70615243,2024-12-18,Cajamarca,Cajamarca,Cajamarca,Centro,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Efectivo,1,2500,250.0,1
4239,AUD-SNY-WH,71234567,2023-11-25,Ancash,Huaraz,Independencia,Centro,Tienda Fisica Mall Aventura Trujillo,Descuento Black Friday,Plin,9,8550,1710.0,1
4240,GPU-RTX-40,49586712,2025-09-26,Lima,Lima,Los Olivos,Lima,Plataforma Web Nacional,Sin Promocion / Precio Regular,Plin,3,5550,0.0,0
4241,LAP-MAC-03,71234567,2024-01-31,Lima,Lima,San Martin de Porres,Lima,Plataforma Web Nacional,Descuento Black Friday,Plin,3,15300,3060.0,1
4242,MNT-GMR-27,76543210,2025-11-22,Junin,Huancayo,El Tambo,Centro,Tienda Fisica Mall Aventura Trujillo,Descuento Black Friday,Tarjeta Credito,8,7600,1520.0,1
4243,SSD-1TB-01,71234567,2025-06-27,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Plin,10,3200,0.0,0
4244,MOU-LOG-G5,44332211,2024-08-04,Ica,Ica,Parcona,Centro,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Yape,6,1680,0.0,0
4245,KEY-HYP-ALL,70615243,2025-03-04,Arequipa,Arequipa,Cayma,Sur,Tienda Fisica Mall Aventura Trujillo,Cupon Gamer Extremo,Tarjeta Credito,5,1950,195.0,1
4246,MNT-GMR-27,41253698,2025-11-20,Ica,Ica,Parcona,Centro,Plataforma Web Nacional,Cupon Gamer Extremo,Plin,9,8550,855.0,1
4247,GPU-RTX-40,49586712,2023-07-26,Junin,Huancayo,El Tambo,Centro,Plataforma Web Nacional,Campana Back to School,Yape,8,14800,1480.0,1
4248,LAP-OFF-02,10293847,2025-01-18,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Tarjeta Credito,6,15000,1500.0,1
4249,GPU-RTX-40,76543210,2025-06-17,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Efectivo,1,1850,0.0,0
4250,SSD-1TB-01,44332211,2024-12-16,Puno,Puno,Puno,Sur,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Tarjeta Credito,3,960,0.0,0
4251,MOU-LOG-G5,73418529,2025-09-03,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica Real Plaza Arequipa,Campana Cyber Wow Mayo,Tarjeta Debito,8,2240,336.0,1
4252,MNT-GMR-27,76543210,2025-09-12,Lima,Lima,San Isidro,Lima,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Plin,8,7600,0.0,0
4253,LAP-OFF-02,44332211,2024-08-02,Lima,Lima,Ate,Lima,Tienda Fisica CC Jockey Plaza,Cupon Gamer Extremo,Tarjeta Credito,6,15000,1500.0,1
4254,MOU-LOG-G5,49586712,2024-06-21,Ancash,Huaraz,Independencia,Centro,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Tarjeta Credito,3,840,0.0,0
4255,AUD-SNY-WH,71234567,2023-02-18,Lima,Lima,Los Olivos,Lima,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Yape,6,5700,1140.0,1
4256,AUD-SNY-WH,71234567,2023-03-16,Junin,Huancayo,El Tambo,Centro,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Tarjeta Credito,9,8550,855.0,1
4257,AUD-SNY-WH,44332211,2025-07-27,Ica,Ica,Parcona,Centro,Tienda Fisica CC Jockey Plaza,Campana Back to School,Plin,7,6650,665.0,1
4258,SSD-1TB-01,70615243,2023-07-19,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Yape,7,2240,336.0,1
4259,GPU-RTX-40,76543210,2024-03-26,Lima,Lima,San Isidro,Lima,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Tarjeta Debito,9,16650,3330.0,1
4260,AUD-SNY-WH,71234567,2024-04-02,Lima,Lima,San Isidro,Lima,Plataforma Web Nacional,Campana Back to School,Tarjeta Credito,5,4750,475.0,1
4261,RAM-16G-01,09876543,2025-10-04,Ica,Ica,Parcona,Centro,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Tarjeta Debito,1,210,21.0,1
4262,SSD-2TB-02,45321678,2025-03-04,Piura,Piura,Castilla,Norte,Tienda Fisica Mall Aventura Trujillo,Descuento Black Friday,Yape,7,4760,952.0,1
4263,LAP-MAC-03,70615243,2025-12-04,Ica,Ica,Parcona,Centro,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Yape,2,10200,1530.0,1
4264,KEY-HYP-ALL,10293847,2024-11-01,Lima,Lima,Los Olivos,Lima,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Tarjeta Debito,8,3120,624.0,1
4265,AUD-SNY-WH,10293847,2023-03-18,Lima,Lima,San Isidro,Lima,Plataforma Web Nacional,Campana Cyber Wow Mayo,Tarjeta Debito,4,3800,570.0,1
4266,LAP-MAC-03,76543210,2025-08-16,Puno,Puno,Puno,Sur,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Yape,7,35700,0.0,0
4267,MNT-GMR-27,45321678,2023-03-31,Lima,Lima,Los Olivos,Lima,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Yape,9,8550,0.0,0
4268,SSD-2TB-02,45321678,2023-05-23,Puno,Puno,Puno,Sur,Tienda Fisica CC Jockey Plaza,Campana Back to School,Tarjeta Credito,6,4080,408.0,1
4269,GPU-RTX-40,10293847,2024-03-21,Cusco,Cusco,Wanchaq,Sur,Plataforma Web Nacional,Campana Back to School,Tarjeta Credito,3,5550,555.0,1
4270,KEY-HYP-ALL,09876543,2023-03-10,Piura,Piura,Castilla,Norte,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Plin,10,3900,780.0,1
4271,KEY-HYP-ALL,70615243,2023-10-15,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica CC Jockey Plaza,Cupon Gamer Extremo,Tarjeta Credito,6,2340,234.0,1
4272,MNT-GMR-27,10293847,2024-09-12,Ica,Ica,Parcona,Centro,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Yape,5,4750,475.0,1
4273,LAP-MAC-03,71234567,2024-05-29,Lima,Lima,Los Olivos,Lima,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Efectivo,3,15300,3060.0,1
4274,MOU-LOG-G5,70615243,2025-08-03,Cajamarca,Cajamarca,Cajamarca,Centro,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Tarjeta Credito,4,1120,168.0,1
4275,SSD-1TB-01,49586712,2023-05-31,Lima,Lima,Miraflores,Lima,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Tarjeta Credito,4,1280,256.0,1
4276,LAP-OFF-02,70615243,2023-09-07,Lima,Lima,San Isidro,Lima,Tienda Fisica CC Jockey Plaza,Cupon Gamer Extremo,Plin,10,25000,2500.0,1
4277,SSD-2TB-02,45321678,2025-02-23,Ica,Ica,Parcona,Centro,Tienda Fisica CC Jockey Plaza,Campana Back to School,Plin,1,680,68.0,1
4278,LAP-OFF-02,71234567,2023-09-12,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Efectivo,10,25000,0.0,0
4279,LAP-OFF-02,44332211,2023-10-20,Lima,Lima,Ate,Lima,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Plin,10,25000,5000.0,1
4280,SSD-2TB-02,49586712,2024-03-27,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Tarjeta Credito,1,680,136.0,1
4281,SSD-2TB-02,45321678,2023-08-01,La Libertad,Trujillo,Victor Larco Herrera,Norte,Plataforma Web Nacional,Campana Cyber Wow Mayo,Tarjeta Credito,9,6120,918.0,1
4282,LAP-OFF-02,70615243,2023-06-25,Ancash,Huaraz,Independencia,Centro,Plataforma Web Nacional,Descuento Black Friday,Tarjeta Credito,6,15000,3000.0,1
4283,SSD-1TB-01,09876543,2024-09-26,Junin,Huancayo,El Tambo,Centro,Plataforma Web Nacional,Cupon Gamer Extremo,Efectivo,1,320,32.0,1
4284,SSD-2TB-02,49586712,2024-07-16,Lima,Lima,San Isidro,Lima,Tienda Fisica Real Plaza Arequipa,Cupon Gamer Extremo,Tarjeta Credito,10,6800,680.0,1
4285,LAP-GMR-01,10293847,2025-12-14,Piura,Piura,Castilla,Norte,Plataforma Web Nacional,Descuento Black Friday,Efectivo,8,33600,6720.0,1
4286,SSD-1TB-01,45321678,2025-03-09,Lima,Lima,San Isidro,Lima,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Yape,6,1920,0.0,0
4287,SSD-2TB-02,73418529,2025-08-25,Piura,Piura,Castilla,Norte,Tienda Fisica CC Jockey Plaza,Campana Cyber Wow Mayo,Plin,6,4080,612.0,1
4288,KEY-HYP-ALL,41253698,2024-03-31,Lima,Lima,Ate,Lima,Plataforma Web Nacional,Cupon Gamer Extremo,Yape,1,390,39.0,1
4289,SSD-1TB-01,49586712,2025-12-11,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Efectivo,10,3200,320.0,1
4290,MNT-GMR-27,71234567,2024-04-13,Ica,Ica,Parcona,Centro,Tienda Fisica CC Jockey Plaza,Campana Cyber Wow Mayo,Efectivo,2,1900,285.0,1
4291,GPU-RTX-40,44332211,2023-05-26,La Libertad,Trujillo,Victor Larco Herrera,Norte,Plataforma Web Nacional,Campana Cyber Wow Mayo,Plin,5,9250,1387.5,1
4292,LAP-GMR-01,10293847,2024-12-19,Lima,Lima,San Isidro,Lima,Tienda Fisica CC Jockey Plaza,Campana Cyber Wow Mayo,Plin,8,33600,5040.0,1
4293,SSD-1TB-01,45321678,2024-05-09,Lima,Lima,San Martin de Porres,Lima,Plataforma Web Nacional,Descuento Black Friday,Plin,7,2240,448.0,1
4294,LAP-OFF-02,55667788,2025-04-11,Cajamarca,Cajamarca,Cajamarca,Centro,Plataforma Web Nacional,Sin Promocion / Precio Regular,Tarjeta Credito,9,22500,0.0,0
4295,AUD-SNY-WH,73418529,2024-04-07,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Tarjeta Debito,6,5700,0.0,0
4296,GPU-RTX-40,71234567,2025-06-21,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Tarjeta Credito,5,9250,0.0,0
4297,SSD-2TB-02,70615243,2025-02-14,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica Mall Aventura Trujillo,Campana Back to School,Yape,9,6120,612.0,1
4298,AUD-SNY-WH,55667788,2023-05-23,Ica,Ica,Parcona,Centro,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Yape,9,8550,855.0,1
4299,MNT-GMR-27,71234567,2023-04-20,Puno,Puno,Puno,Sur,Tienda Fisica CC Jockey Plaza,Cupon Gamer Extremo,Tarjeta Credito,1,950,95.0,1
4300,MNT-GMR-27,49586712,2025-09-11,Lima,Lima,San Isidro,Lima,Plataforma Web Nacional,Cupon Gamer Extremo,Plin,4,3800,380.0,1
4301,RAM-16G-01,44332211,2023-03-17,Puno,Puno,Puno,Sur,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Tarjeta Debito,4,840,84.0,1
4302,MNT-GMR-27,70615243,2025-05-16,Lima,Lima,Miraflores,Lima,Plataforma Web Nacional,Sin Promocion / Precio Regular,Plin,2,1900,0.0,0
4303,LAP-GMR-01,71234567,2024-08-09,La Libertad,Trujillo,Victor Larco Herrera,Norte,Plataforma Web Nacional,Campana Cyber Wow Mayo,Tarjeta Credito,5,21000,3150.0,1
4304,SSD-2TB-02,45321678,2025-07-05,Lima,Lima,Ate,Lima,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Efectivo,7,4760,952.0,1
4305,SSD-2TB-02,76543210,2025-04-13,Arequipa,Arequipa,Cayma,Sur,Tienda Fisica CC Jockey Plaza,Campana Back to School,Yape,10,6800,680.0,1
4306,RAM-16G-01,73418529,2023-02-24,Lima,Lima,Los Olivos,Lima,Tienda Fisica CC Jockey Plaza,Campana Back to School,Tarjeta Credito,8,1680,168.0,1
4307,SSD-1TB-01,76543210,2024-01-04,Junin,Huancayo,El Tambo,Centro,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Tarjeta Credito,5,1600,0.0,0
4308,GPU-RTX-40,55667788,2025-09-05,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica Real Plaza Arequipa,Campana Cyber Wow Mayo,Plin,2,3700,555.0,1
4309,AUD-SNY-WH,49586712,2024-09-13,Arequipa,Arequipa,Cayma,Sur,Plataforma Web Nacional,Cupon Gamer Extremo,Tarjeta Debito,10,9500,950.0,1
4310,GPU-RTX-40,09876543,2024-12-15,La Libertad,Trujillo,Victor Larco Herrera,Norte,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Tarjeta Debito,9,16650,2497.5,1
4311,MOU-LOG-G5,10293847,2025-09-08,Cajamarca,Cajamarca,Cajamarca,Centro,Tienda Fisica Real Plaza Arequipa,Campana Cyber Wow Mayo,Efectivo,3,840,126.0,1
4312,AUD-SNY-WH,10293847,2024-05-09,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Yape,2,1900,0.0,0
4313,SSD-2TB-02,44332211,2025-06-20,Arequipa,Arequipa,Cayma,Sur,Plataforma Web Nacional,Cupon Gamer Extremo,Efectivo,7,4760,476.0,1
4314,LAP-GMR-01,10293847,2025-09-05,Lima,Lima,San Isidro,Lima,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Efectivo,2,8400,1680.0,1
4315,SSD-1TB-01,73418529,2023-10-07,Piura,Piura,Castilla,Norte,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Tarjeta Credito,7,2240,0.0,0
4316,RAM-16G-01,71234567,2024-09-11,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Yape,7,1470,294.0,1
4317,GPU-RTX-40,76543210,2024-11-02,Cajamarca,Cajamarca,Cajamarca,Centro,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Tarjeta Credito,5,9250,0.0,0
4318,RAM-16G-01,49586712,2023-09-28,Lima,Lima,San Isidro,Lima,Tienda Fisica CC Jockey Plaza,Campana Back to School,Tarjeta Debito,5,1050,105.0,1
4319,MNT-GMR-27,45321678,2025-01-11,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica Mall Aventura Trujillo,Cupon Gamer Extremo,Efectivo,3,2850,285.0,1
4320,RAM-16G-01,09876543,2023-12-22,Ica,Ica,Parcona,Centro,Plataforma Web Nacional,Descuento Black Friday,Tarjeta Credito,10,2100,420.0,1
4321,GPU-RTX-40,71234567,2023-06-20,Lima,Lima,San Isidro,Lima,Plataforma Web Nacional,Sin Promocion / Precio Regular,Tarjeta Credito,1,1850,0.0,0
4322,RAM-16G-01,10293847,2024-01-30,Lima,Lima,Miraflores,Lima,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Efectivo,8,1680,0.0,0
4323,MOU-LOG-G5,41253698,2023-10-13,Lima,Lima,Ate,Lima,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Efectivo,2,560,56.0,1
4324,LAP-OFF-02,76543210,2024-01-31,Lima,Lima,San Isidro,Lima,Plataforma Web Nacional,Campana Back to School,Efectivo,3,7500,750.0,1
4325,MOU-LOG-G5,41253698,2025-04-09,Ancash,Huaraz,Independencia,Centro,Tienda Fisica Mall Aventura Trujillo,Campana Back to School,Efectivo,1,280,28.0,1
4326,MNT-GMR-27,09876543,2024-06-21,Arequipa,Arequipa,Cayma,Sur,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Tarjeta Credito,5,4750,0.0,0
4327,MOU-LOG-G5,45321678,2024-10-11,Piura,Piura,Castilla,Norte,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Plin,6,1680,252.0,1
4328,GPU-RTX-40,45321678,2023-10-06,Ica,Ica,Parcona,Centro,Tienda Fisica CC Jockey Plaza,Campana Cyber Wow Mayo,Tarjeta Credito,9,16650,2497.5,1
4329,LAP-MAC-03,71234567,2024-08-11,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Efectivo,7,35700,0.0,0
4330,LAP-OFF-02,49586712,2024-01-24,Cusco,Cusco,Wanchaq,Sur,Plataforma Web Nacional,Campana Cyber Wow Mayo,Tarjeta Credito,3,7500,1125.0,1
4331,GPU-RTX-40,41253698,2025-05-17,Lima,Lima,Ate,Lima,Plataforma Web Nacional,Cupon Gamer Extremo,Efectivo,4,7400,740.0,1
4332,MOU-LOG-G5,76543210,2024-07-14,Junin,Huancayo,El Tambo,Centro,Plataforma Web Nacional,Cupon Gamer Extremo,Plin,7,1960,196.0,1
4333,LAP-GMR-01,76543210,2024-04-12,Lima,Lima,Los Olivos,Lima,Tienda Fisica CC Jockey Plaza,Campana Back to School,Tarjeta Credito,10,42000,4200.0,1
4334,AUD-SNY-WH,09876543,2025-07-19,Junin,Huancayo,El Tambo,Centro,Tienda Fisica CC Jockey Plaza,Campana Back to School,Tarjeta Debito,7,6650,665.0,1
4335,LAP-OFF-02,09876543,2024-10-19,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica CC Jockey Plaza,Cupon Gamer Extremo,Efectivo,5,12500,1250.0,1
4336,LAP-MAC-03,09876543,2024-06-12,Junin,Huancayo,El Tambo,Centro,Tienda Fisica CC Jockey Plaza,Campana Back to School,Plin,5,25500,2550.0,1
4337,SSD-2TB-02,55667788,2025-06-09,Lambayeque,Chiclayo,Pimentel,Norte,Tienda Fisica Real Plaza Arequipa,Campana Cyber Wow Mayo,Plin,9,6120,918.0,1
4338,MOU-LOG-G5,45321678,2024-03-28,Cajamarca,Cajamarca,Cajamarca,Centro,Plataforma Web Nacional,Sin Promocion / Precio Regular,Yape,4,1120,0.0,0
4339,LAP-GMR-01,10293847,2024-10-18,La Libertad,Trujillo,Victor Larco Herrera,Norte,Plataforma Web Nacional,Campana Back to School,Efectivo,1,4200,420.0,1
4340,MOU-LOG-G5,49586712,2023-04-25,Piura,Piura,Castilla,Norte,Plataforma Web Nacional,Descuento Black Friday,Yape,6,1680,336.0,1
4341,AUD-SNY-WH,10293847,2023-04-17,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica CC Jockey Plaza,Cupon Gamer Extremo,Efectivo,8,7600,760.0,1
4342,LAP-MAC-03,73418529,2025-03-10,Ica,Ica,Parcona,Centro,Plataforma Web Nacional,Campana Cyber Wow Mayo,Tarjeta Credito,5,25500,3825.0,1
4343,SSD-1TB-01,49586712,2025-03-20,Lima,Lima,Los Olivos,Lima,Plataforma Web Nacional,Cupon Gamer Extremo,Tarjeta Debito,7,2240,224.0,1
4344,LAP-GMR-01,76543210,2023-05-29,Lima,Lima,Los Olivos,Lima,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Efectivo,5,21000,4200.0,1
4345,MOU-LOG-G5,71234567,2025-09-29,Lima,Lima,Los Olivos,Lima,Tienda Fisica Real Plaza Arequipa,Descuento Black Friday,Efectivo,10,2800,560.0,1
4346,MNT-GMR-27,76543210,2025-01-05,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica Mall Aventura Trujillo,Campana Back to School,Tarjeta Debito,10,9500,950.0,1
4347,MNT-GMR-27,44332211,2024-06-05,Junin,Huancayo,El Tambo,Centro,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Efectivo,3,2850,0.0,0
4348,MNT-GMR-27,41253698,2024-03-19,Ancash,Huaraz,Independencia,Centro,Plataforma Web Nacional,Sin Promocion / Precio Regular,Tarjeta Credito,8,7600,0.0,0
4349,GPU-RTX-40,49586712,2024-12-28,Lima,Lima,San Isidro,Lima,Tienda Fisica CC Jockey Plaza,Campana Back to School,Plin,3,5550,555.0,1
4350,GPU-RTX-40,55667788,2025-01-17,Piura,Piura,Castilla,Norte,Tienda Fisica Mall Aventura Trujillo,Sin Promocion / Precio Regular,Tarjeta Credito,3,5550,0.0,0
4351,MOU-LOG-G5,41253698,2023-01-30,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica CC Jockey Plaza,Campana Cyber Wow Mayo,Tarjeta Debito,1,280,42.0,1
4352,MOU-LOG-G5,71234567,2023-10-27,Junin,Huancayo,El Tambo,Centro,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Tarjeta Credito,9,2520,378.0,1
4353,KEY-HYP-ALL,09876543,2025-08-13,Ancash,Huaraz,Independencia,Centro,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Tarjeta Debito,9,3510,351.0,1
4354,SSD-1TB-01,09876543,2025-12-10,Lima,Lima,Ate,Lima,Plataforma Web Nacional,Sin Promocion / Precio Regular,Plin,9,2880,0.0,0
4355,SSD-1TB-01,45321678,2024-08-18,Lima,Lima,Los Olivos,Lima,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Plin,6,1920,288.0,1
4356,MOU-LOG-G5,73418529,2023-01-14,Lima,Lima,Los Olivos,Lima,Tienda Fisica CC Jockey Plaza,Sin Promocion / Precio Regular,Plin,3,840,0.0,0
4357,LAP-OFF-02,44332211,2025-08-20,Piura,Piura,Castilla,Norte,Plataforma Web Nacional,Campana Back to School,Yape,3,7500,750.0,1
4358,SSD-2TB-02,55667788,2025-05-30,Lima,Lima,Miraflores,Lima,Tienda Fisica Mall Aventura Trujillo,Campana Cyber Wow Mayo,Plin,10,6800,1020.0,1
4359,SSD-1TB-01,55667788,2024-11-01,Cusco,Cusco,Wanchaq,Sur,Tienda Fisica Real Plaza Arequipa,Sin Promocion / Precio Regular,Tarjeta Debito,10,3200,0.0,0
4360,RAM-16G-01,73418529,2023-03-08,Lima,Lima,Miraflores,Lima,Plataforma Web Nacional,Sin Promocion / Precio Regular,Yape,2,420,0.0,0
4361,MOU-LOG-G5,45321678,2023-09-21,Ica,Ica,Parcona,Centro,Tienda Fisica Real Plaza Arequipa,Campana Back to School,Yape,3,840,84.0,1
4362,GPU-RTX-40,09876543,2023-01-22,Arequipa,Arequipa,Cayma,Sur,Plataforma Web Nacional,Sin Promocion / Precio Regular,Tarjeta Debito,7,12950,0.0,0
4363,MNT-GMR-27,09876543,2025-12-19,Lima,Lima,Los Olivos,Lima,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Tarjeta Credito,3,2850,570.0,1
4364,SSD-1TB-01,71234567,2024-02-09,Lima,Lima,San Martin de Porres,Lima,Tienda Fisica CC Jockey Plaza,Descuento Black Friday,Tarjeta Debito,5,1600,320.0,1
